url,title,published,author,categories,audio_links
https://eo.globalvoices.org/2020/01/6663/,"Renkontu Bertha Maribel Pech Polanco, gastigantinon de @ActLenguas de la 23-a ĝis la 29-a de decembro 2019",2020-01-01T14:42:01+00:00,Manuela BURGHELEA,"@ActLenguas,Civitanaj komunikiloj,Meksiko,Ĉefaĵo",
https://eo.globalvoices.org/2020/01/6797/,La interkonektitaj originoj de “kawaii” kaj japana kvirkulturo,2020-01-08T16:51:31+00:00,Marc Konijnenberg,"Arto kaj kulturo,Blogo,Bona novaĵo,Civitanaj komunikiloj,Ekonomio kaj komerco,Historio,Ideoj,Japana,Japanio,Komunikiloj kaj ĵurnalismo,Orienta Azio,Rajtoj je seksa diverseco (GLAT),Ĉefaĵo",
https://eo.globalvoices.org/2020/01/6830/,"Bildoj el la Festivalo de Indiĝenaj Lingvoj en Interreto, 2019",2020-01-08T23:49:13+00:00,Rafael LIMA,Civitanaj komunikiloj,
https://eo.globalvoices.org/2020/01/6755/,Vivu Večerníček: la daŭra allogo de 55-jaraĝa ĉeĥa televidprogramo por infanoj,2020-01-09T12:08:36+00:00,Luis Obando,"Arto kaj kulturo,Civitanaj komunikiloj,Filmo,Junuloj,Orienta kaj Centra Eŭropo,Ĉeĥio",
https://eo.globalvoices.org/2020/01/6607/,Lingva aktivismo por la estonteco de la homaro,2020-01-11T16:13:31+00:00,Luis Obando,"Bolivio,Civitanaj komunikiloj,Ekvadoro,Gvatemalo,Kolombio,Meksiko,Peruo,indiĝenoj",
https://eo.globalvoices.org/2020/01/6853/,Podkastoj pri la graveco de iniciatoj por revivigo de indiĝenaj lingvoj,2020-01-14T21:49:03+00:00,Rafael LIMA,"@ActLenguas,Civitanaj komunikiloj,Indiĝenoj,Interreta aktivismo,Latinameriko,Podkasto,indiĝenoj",
https://eo.globalvoices.org/2020/01/6309/,Muzeoj de la spirito: kial ni devas protekti endanĝerajn lingvojn,2020-01-17T22:35:56+00:00,Nichita Onufriev,"Blogo,Civitanaj komunikiloj,Indiĝenoj,Lingvo,MONDO,Rising Voices,The Bridge,Ĉefaĵo",
https://eo.globalvoices.org/2020/01/6946/,Formularo por proponi artikolon al Global Voices,2020-01-18T13:30:54+00:00,Herman Dekeŭnink,"Civitanaj komunikiloj,GV Community Blog",
https://eo.globalvoices.org/2020/01/6979/,Tajvana prezidanta balotado: Tsai Ing-wen reelektita kun rekordaj voĉoj,2020-01-20T15:43:54+00:00,Gilles TABARD,"Angla,Blogo,Civitanaj komunikiloj,Elektado,Freŝa Novaĵo,Orienta Azio,Politiko,Tajvano (RĈ),Ĉefaĵo,Ĉinio",
https://eo.globalvoices.org/2020/01/5025/,"Kial homoj debatas la proponon por senaŭta tago en Kolombo, Srilanko?",2020-01-20T19:26:03+00:00,Herman Dekeŭnink,"Angla,Blogo,Civitanaj komunikiloj,Freŝa Novaĵo,Homaj rajtoj,Internaciaj rilatoj,Medio,Politiko,Protesto,Regado,Sporto,Srilanko,Suda Azio,Virinoj kaj genro",
https://eo.globalvoices.org/2020/01/7099/,Facebook mistradukis la nomon de la ĉina prezidento Xi Jinping,2020-01-27T12:50:31+00:00,Adamo,"A2-lingvo-nivelo,Blogo,Civitanaj komunikiloj,Humuro,Mjanmao (Birmo),Orienta Azio,Politiko,Resumo,Ĉefaĵo",
https://eo.globalvoices.org/2020/01/6878/,[Video] Indiĝenaj popoloj kaj alproprigo de nuntempaj teknologioj,2020-01-30T22:29:09+00:00,Rafael LIMA,"Civitanaj komunikiloj,Indiĝenoj,Meksiko,indiĝenoj,Ĉefaĵo",
https://eo.globalvoices.org/2020/01/6435/,La venko de transgenruloj en Chulalongkorn – universitato en Tajlando,2020-01-30T22:36:16+00:00,Adamo,"A2-lingvo-nivelo,Blogo,Bona novaĵo,Civitanaj komunikiloj,Edukado,Homaj rajtoj,Junuloj,Orienta Azio,Politiko,Rajtoj je seksa diverseco (GLAT),Tajlando,Virinoj kaj genro,Ĉefaĵo",
https://eo.globalvoices.org/2020/01/7125/,Kuro por protesti kontraŭ la diktatoreco en Tajlando,2020-01-30T22:56:26+00:00,Adamo,"A2-lingvo-nivelo,Blogo,Civitanaj komunikiloj,Esperanto,Homaj rajtoj,Orienta Azio,Politiko,Protesto,Regado,Tajlando",
https://eo.globalvoices.org/2020/02/6791/,Rigardo al la partopreno de la indiana virino en la meksika kinematografio,2020-02-03T12:10:01+00:00,Manuela BURGHELEA,"Civitanaj komunikiloj,Etno kaj raso,Filmo,Hispana,Indiĝenoj,Latinameriko,Meksiko,Virinoj kaj genro,Ĉefaĵo",
https://eo.globalvoices.org/2020/02/7137/,Makame Faki diris adiaŭon al la muzika mondo,2020-02-05T12:28:18+00:00,Adamo,"A2-lingvo-nivelo,Arto kaj kulturo,Blogo,Civitanaj komunikiloj,Edukado,Esperanto,Freŝa Novaĵo,Historio,Junuloj,Muziko,Subsahara Afriko,Tanzanio,Vojaĝo,Ĉefaĵo",
https://eo.globalvoices.org/2020/02/7155/,La unua Akademio de Senpilotaj Aviadiletoj en Afriko funkcias en Malavio,2020-02-07T22:17:41+00:00,Adamo,"A2-lingvo-nivelo,Blogo,Civitanaj komunikiloj,Disvolvado,Esperanto,Homama agado,Malavio,Medio,Scienco,Subsahara Afriko,Teknikaro,Ĉefaĵo",
https://eo.globalvoices.org/2020/02/7211/,Ĉu Rusio sekvas la ĉinan ŝablonon de cifereca aŭtoritatismo?,2020-02-10T14:45:39+00:00,Gilles TABARD,"Cenzuro,Civitanaj komunikiloj,GV Advocacy,Homaj rajtoj,Internaciaj rilatoj,Komunikiloj kaj ĵurnalismo,Orienta Azio,Orienta kaj Centra Eŭropo,Regado,RuNet Echo,Rusa,Rusio,Ĉefaĵo,Ĉina,Ĉinio",
https://eo.globalvoices.org/2020/02/6823/,La makedona registaro promesas forpreni lernejan lernolibron mizoginan,2020-02-11T21:55:52+00:00,Manuela RONCO,"Angla,Civitanaj komunikiloj,Edukado,Homaj rajtoj,Interreta aktivismo,Makedona,Makedonio,Orienta kaj Centra Eŭropo,Politiko,Virinoj kaj genro,Ĉefaĵo",
https://eo.globalvoices.org/2020/02/7266/,La kampanjo #ViernesTradicional valorigas la vestaĵan riĉecon de Meksiko,2020-02-12T21:58:19+00:00,Kelli Damacena,"Arto kaj kulturo,Civitanaj komunikiloj,Indiĝenoj,Meksiko,Rising Voices,Ĉefaĵo",
https://eo.globalvoices.org/2020/02/7414/,Forpaso pro koronoviruso de la blogisto Li Wenliang fajrigas la ĉinajn sociajn mediojn,2020-02-18T16:28:41+00:00,Gilles TABARD,"Angla,Blogo,Civitanaj komunikiloj,Homaj rajtoj,Orienta Azio,Parollibereco,Politiko,Sano,Ĉefaĵo,Ĉinio",
https://eo.globalvoices.org/2020/02/7253/,Kia estas la estonteco de la kontraŭpropaganda leĝo en Moldavio?,2020-02-26T16:51:15+00:00,Manuela BURGHELEA,"Civitanaj komunikiloj,Komunikiloj kaj ĵurnalismo,Moldavio,Orienta kaj Centra Eŭropo,Politiko,Ĉefaĵo",
https://eo.globalvoices.org/2020/03/5062/,Mi ne grimpos la Sargamoton (Evereston) – bildstria vojaĝbulteno,2020-03-03T15:38:02+00:00,Honoré SEBUHORO,"Angla,Bona novaĵo,Civitanaj komunikiloj,GV Community Blog,Nepalo,Suda Azio,The Bridge,Vojaĝo,Ĉefaĵo",
https://eo.globalvoices.org/2020/03/7383/,Polemiko en Malajzio: ĉu afiŝi en Facebook pri koronviruso egalas al “disvastigi onidirojn”?,2020-03-07T12:41:36+00:00,Adamo,"A2-lingvo-nivelo,Angla,Blogo,Civitanaj komunikiloj,Esperanto,GV Advocacy,Homaj rajtoj,Juro,Komunikiloj kaj ĵurnalismo,Malajzio,Orienta Azio,Parollibereco,Politiko,Regado,Sano,Ĉefaĵo",
https://eo.globalvoices.org/2020/03/7191/,"Lina Ben Mhenni, restu en paco: adiaŭo al la tunizia blogistino kaj homrajta defendantino",2020-03-07T12:45:43+00:00,Adamo,"A2-lingvo-nivelo,Angla,Araba,Civitanaj komunikiloj,Esperanto,GV Advocacy,Homaj rajtoj,Mezoriento kaj Nordafriko,Protesto,Tunizio,Ĉefaĵo",
https://eo.globalvoices.org/2020/03/2054/,Malavio: Studento memfaras TV-stacion,2020-03-08T10:41:12+00:00,Mario Fonseca,"Angla,Civitanaj komunikiloj,Disvolvado,Komunikiloj kaj ĵurnalismo,Malavio,Resumo,Subsahara Afriko,Teknikaro,Ĉefaĵo",
https://eo.globalvoices.org/2020/03/7679/,De Svedio ĝis Meksiko indiĝenoj klarigas kial iliaj lingvoj malaperas,2020-03-09T10:20:32+00:00,Gilles TABARD,"Arto kaj kulturo,Civitanaj komunikiloj,Edukado,Etno kaj raso,Finnlando,Hispana,Homaj rajtoj,Honduro,Indiĝenoj,Internaciaj rilatoj,Kostariko,Latinameriko,Lingvo,Medio,Meksiko,Norvegio,Parollibereco,Peruo,Svedio,Ĉefaĵo",
https://eo.globalvoices.org/2020/03/6886/,"Amasa arboplantado en Etiopio rompis mondajn rekordojn, sed ĝia efiko postulos tempon",2020-03-16T17:34:56+00:00,Snehaĝa Venkateŝ,"Blogo,Bona novaĵo,Civitanaj komunikiloj,Disvolvado,Edukado,Etiopio,Ideoj,Medio,Scienco,Subsahara Afriko,Ĉefaĵo",
https://eo.globalvoices.org/2020/03/7873/,"Intervjuo kun Marco Antonio Martínez Pérez, cifereca aktivisto de la lingvo Ayöök",2020-03-20T12:31:30+00:00,Herman Dekeŭnink,"@ActLenguas,Civitanaj komunikiloj,LINGVOJ,Rising Voices,Ĉefaĵo",
https://eo.globalvoices.org/2020/03/7647/,Kabindo: nigra oro de Angolo,2020-03-20T17:49:47+00:00,Kelli Damacena,"Angolo,Arto kaj kulturo,Blogo,Civitanaj komunikiloj,Ekonomio kaj komerco,Historio,Homaj rajtoj,Politiko,Portugala,Regado,Subsahara Afriko",
https://eo.globalvoices.org/2020/03/7931/,Kuraĝa filmo pri seksa vekiĝo de barata virino estas akuzata pri pravigo de pedofilio,2020-03-23T08:39:07+00:00,Stano BELOV,"Angla,Barato,Blogo,Cenzuro,Civitanaj komunikiloj,Edukado,Filmo,Homaj rajtoj,Junuloj,Komunikiloj kaj ĵurnalismo,Parollibereco,Protesto,Rajtoj je seksa diverseco (GLAT),Suda Azio,Video,Virinoj kaj genro,Ĉefaĵo",
